transaction_id,amount,transaction_type,account_age_days,location_risk,is_foreign_transaction,is_high_risk_country,daily_transaction_count,fraud
3776,268.1723524,online,832,0.529482882,0,1,1,0
3777,172.026343,transfer,4441,0.684449048,0,0,2,0
3778,83.6106324,atm,2126,0.622829237,0,0,4,0
3779,107.0113752,pos,4263,0.152888846,0,0,1,0
3780,228.657855,atm,264,0.84479036,1,0,2,0
3781,51.00239195,online,1287,0.195775111,0,0,2,0
3782,39.57049526,online,1530,0.932282144,0,0,4,0
3783,1.086994804,atm,1809,0.250571291,0,0,3,0
3784,175.1872099,online,1878,0.733880973,1,0,4,0
3785,161.4353476,pos,1750,0.284655393,0,1,4,0
3786,11.03222694,transfer,1910,0.317785409,0,0,2,0
3787,86.00459963,atm,2624,0.310001853,0,0,4,0
3788,62.35869733,pos,1198,0.747892254,0,0,6,0
3789,12.63675095,pos,2479,0.556815118,0,0,4,0
3790,394.0845772,online,4864,0.882952456,0,0,4,0
3791,24.16842317,pos,2511,0.307372719,0,0,3,0
3792,6.960110652,atm,101,0.691992522,0,0,3,0
3793,90.34914421,pos,3088,0.7529486,0,0,3,0
3794,134.2724186,transfer,1920,0.151482113,0,0,3,0
3795,3.298140209,pos,2292,0.400589357,1,1,2,0
3796,107.5045105,pos,3321,0.482817494,1,0,2,0
3797,75.99108442,transfer,105,0.35568739,0,1,4,0
3798,10.89948997,pos,694,0.322112596,0,1,3,0
3799,18.93750265,pos,3241,0.686419894,0,1,1,0
3800,83.92701956,online,3492,0.215866398,0,0,4,0
3801,35.14850256,atm,3393,0.709390745,0,0,3,0
3802,278.5726302,online,4914,0.935044196,1,1,2,1
3803,170.782408,atm,2269,0.565197521,0,0,3,0
3804,410.8476338,transfer,3784,0.611434237,0,0,2,0
3805,30.06603795,transfer,3513,0.068932702,0,0,1,0
3806,349.7387831,transfer,890,0.864476904,0,0,3,0
3807,56.42859483,atm,790,0.285447787,0,0,1,0
3808,42.69729453,atm,4649,0.615051166,1,0,1,0
3809,5.166128521,atm,4940,0.97911217,0,0,3,0
3810,5.420833675,transfer,659,0.595502601,0,0,0,0
3811,117.7692042,atm,1019,0.724709487,0,0,5,0
3812,61.23582795,pos,1954,0.445319618,0,0,3,0
3813,25.6857568,online,1191,0.060365844,0,0,1,0
3814,95.18409859,transfer,3707,0.797599349,0,0,2,0
3815,29.15001765,online,3658,0.034998841,0,0,0,0
3816,86.18777254,pos,4847,0.700657829,0,0,2,0
3817,44.50515334,atm,2297,0.022921573,0,0,2,0
3818,173.4730348,online,775,0.862305237,0,0,2,0
3819,171.8673486,pos,2812,0.157636036,0,0,3,0
3820,64.88440167,pos,1381,0.514271495,0,0,1,0
3821,43.2043879,online,3183,0.597150704,0,0,4,0
3822,45.02948049,transfer,4788,0.457545407,0,1,4,0
3823,163.8426684,online,4815,0.340763489,0,0,2,0
3824,39.77640616,transfer,4330,0.467814296,0,0,2,0
3825,23.45323756,atm,3098,0.311415754,0,0,3,0
3826,8.849066173,transfer,1405,0.438122347,0,0,1,0
3827,62.86582623,atm,3802,0.358912991,1,1,4,0
3828,65.80350865,online,1370,0.566204824,1,0,1,0
3829,183.8277093,atm,2065,0.237924162,1,0,1,0
3830,25.0050694,pos,2293,0.988656555,0,0,3,0
3831,47.96359089,atm,2766,0.500869953,0,0,4,0
3832,165.2375366,transfer,2818,0.194162077,0,0,4,0
3833,173.5134992,transfer,717,0.47706675,0,0,5,0
3834,48.55008143,transfer,4041,0.86641513,0,0,1,0
3835,61.45652746,atm,1712,0.021806793,0,0,6,0
3836,36.13801258,transfer,1226,0.679554119,0,0,8,0
3837,269.6441025,transfer,9,0.547967797,0,0,5,0
3838,12.62933826,pos,598,0.169557994,0,0,6,0
3839,271.4311105,atm,4119,0.817476439,0,0,3,0
3840,115.1590534,pos,1609,0.368884622,0,0,0,0
3841,75.8373197,transfer,3032,0.293802029,0,0,3,0
3842,3.320427151,transfer,3668,0.828125192,1,0,2,0
3843,64.54932651,transfer,2247,0.638525046,0,0,3,0
3844,52.38232363,atm,3627,0.898259084,0,0,4,0
3845,17.58054075,online,4072,0.629883704,1,0,1,0
3846,106.8305039,transfer,2823,0.740817658,0,0,3,0
3847,354.5676738,transfer,92,0.836445896,0,0,3,0
3848,82.5967537,transfer,851,0.054739636,0,0,5,0
3849,125.4400777,transfer,1108,0.776048959,0,0,6,0
3850,7.090589934,atm,300,0.613706482,0,0,2,0
3851,54.07128227,online,2344,0.069507797,0,0,4,0
3852,12.37038248,online,1478,0.508577922,0,0,3,0
3853,94.88031683,online,1083,0.082458078,0,0,3,0
3854,278.8428036,transfer,2957,0.735947202,0,0,2,0
3855,108.4052003,transfer,2919,0.546501714,0,0,3,0
3856,7.991268513,online,1366,0.953573537,0,0,1,0
3857,43.79875844,online,2801,0.183135372,0,0,3,0
3858,79.99829604,transfer,3537,0.606033453,0,0,2,0
3859,51.61862264,transfer,3952,0.211582135,0,0,1,0
3860,179.3625272,pos,2110,0.614064985,1,0,4,0
3861,168.562268,pos,776,0.722649702,0,0,2,0
3862,94.6314519,pos,1453,0.722304329,0,0,5,0
3863,46.75393802,online,1682,0.815073991,0,1,4,1
3864,29.4822671,atm,2304,0.853550228,0,0,3,0
3865,11.190893,transfer,1852,0.077271726,0,0,5,0
3866,43.83463445,pos,1898,0.343267157,0,0,2,0
3867,53.30243988,atm,3419,0.68712252,0,0,6,0
3868,112.6465385,transfer,3598,0.498586287,1,0,2,0
3869,107.3411974,atm,1328,0.190675947,0,0,2,0
3870,7.268697878,online,615,0.55270957,0,0,3,0
3871,50.29555334,online,245,0.407435653,0,0,3,0
3872,20.06226454,online,757,0.390038278,0,0,3,0
3873,17.05661693,pos,824,0.809753717,1,0,3,0
3874,175.6211742,transfer,2828,0.407598334,0,0,6,0
3875,4.281900463,online,3808,0.026454505,0,0,5,0
3876,54.33193323,pos,2780,0.058063339,0,0,4,0
3877,18.41676467,pos,1847,0.856244042,0,0,3,0
3878,211.4697519,pos,1241,0.96060081,0,0,2,0
3879,81.42769652,pos,4612,0.688409336,0,0,2,0
3880,26.31594078,online,474,0.364368294,0,1,1,0
3881,69.80135766,pos,4132,0.938600316,0,0,2,0
3882,131.4853564,online,3250,0.662803086,0,0,3,0
3883,317.2899352,online,1793,0.844333549,0,0,3,0
3884,24.90333232,pos,1735,0.765852304,0,0,4,0
3885,217.3152596,online,4926,0.379139316,0,0,0,0
3886,272.2718976,transfer,3943,0.478702201,0,0,1,0
3887,248.1957537,transfer,945,0.186132154,0,0,3,0
3888,100.8993795,atm,1512,0.2920141,0,0,3,0
3889,99.3767673,transfer,4082,0.778125661,0,0,6,0
3890,51.61910472,online,4527,0.893978392,1,0,2,0
3891,139.5932185,online,859,0.724460423,0,0,3,0
3892,75.77796119,transfer,3561,0.465173697,0,0,2,0
3893,113.1460134,pos,230,0.086509269,0,0,5,0
3894,55.94171394,pos,2418,0.056947949,0,1,3,0
3895,131.4891196,online,178,0.374325565,1,0,2,0
3896,173.9953956,pos,3929,0.463821719,1,0,1,0
3897,15.83350548,atm,2616,0.609120622,0,0,2,0
3898,178.934069,atm,1614,0.006489521,0,0,10,0
3899,77.71736317,transfer,2841,0.98972289,0,0,4,0
3900,186.2177056,transfer,2948,0.363938883,0,0,5,0
3901,56.44052251,pos,1775,0.848094664,0,0,3,0
3902,47.6489393,online,3872,0.534966706,0,0,3,0
3903,246.5818778,transfer,82,0.130439455,0,0,2,0
3904,28.92423124,atm,846,0.797565553,1,0,3,0
3905,185.9261258,transfer,2810,0.709827075,1,0,2,0
3906,66.16883835,transfer,1217,0.527436085,1,0,0,0
3907,72.17430582,atm,4714,0.514553091,0,0,2,0
3908,36.88462598,online,3261,0.087479606,0,0,3,0
3909,85.10701011,transfer,3146,0.655848949,0,0,2,0
3910,39.33555204,transfer,2264,0.911245156,0,0,3,0
3911,4.006125712,transfer,2338,0.093244919,0,0,6,0
3912,31.74523151,pos,445,0.263511451,0,0,1,0
3913,0.639947645,transfer,923,0.902307973,0,0,3,0
3914,383.297096,atm,4289,0.28434391,0,0,1,0
3915,337.3987252,online,4385,0.653943672,0,0,5,0
3916,50.27835439,online,2631,0.534818165,0,0,4,0
3917,130.3317578,atm,1168,0.596327605,0,0,2,0
3918,42.43514859,pos,3964,0.415788902,0,0,3,0
3919,111.1980721,atm,3442,0.299991471,0,0,2,0
3920,163.6963505,online,3513,0.048533451,1,0,2,0
3921,293.2874752,atm,896,0.744280939,0,0,5,0
3922,51.11794794,pos,3723,0.746093462,0,0,1,0
3923,152.9232062,online,2061,0.67072574,0,0,2,0
3924,30.91487764,pos,3035,0.643633788,0,0,5,0
3925,463.8965239,atm,2388,0.243717132,0,1,3,0
3926,2.610745174,transfer,1898,0.022344934,1,0,5,0
3927,92.51518925,atm,1800,0.808715397,1,0,1,0
3928,107.7357721,pos,4408,0.491138536,0,0,3,0
3929,116.4898118,atm,2781,0.306838131,0,0,5,0
3930,12.8273899,transfer,1128,0.101931907,0,0,4,0
3931,278.9202506,pos,339,0.062721591,0,0,2,0
3932,19.98950041,atm,4455,0.348866722,0,0,2,0
3933,97.48562026,pos,1173,0.804737065,0,0,3,0
3934,25.18981289,pos,2809,0.918723749,0,0,3,0
3935,36.70376186,online,4864,0.896751365,0,0,5,0
3936,79.06685951,online,3030,0.920000835,0,0,3,0
3937,53.98999119,pos,2090,0.907725343,0,0,2,0
3938,17.46219958,atm,4298,0.527224752,0,0,6,0
3939,18.74584108,atm,3018,0.219415639,0,0,5,0
3940,54.15336391,atm,4560,0.798046583,0,0,4,0
3941,141.5859034,transfer,449,0.213712975,0,0,3,0
3942,228.2435926,pos,4894,0.267207277,0,0,5,0
3943,8.78782933,pos,794,0.233254322,0,0,6,0
3944,49.93976847,transfer,437,0.514982404,0,0,0,0
3945,10.56334015,pos,4627,0.321827508,0,0,6,0
3946,1.673167774,pos,4661,0.15415605,0,0,2,0
3947,108.387743,transfer,1621,0.453173412,0,0,3,0
3948,92.2433163,online,3502,0.873907239,0,0,5,0
3949,17.79540449,pos,2920,0.570552855,0,0,3,0
3950,26.63287959,transfer,4309,0.878335606,0,0,3,0
3951,2.399330465,atm,949,0.195872185,0,0,4,0
3952,180.1489891,online,3945,0.166973874,1,0,2,0
3953,367.6579255,atm,1128,0.575577126,0,0,4,0
3954,14.55571696,pos,192,0.463328902,0,0,1,0
3955,26.32824638,online,4013,0.660172642,0,0,5,0
3956,202.8060633,transfer,3761,0.794626791,0,0,2,0
3957,260.9977449,pos,3731,0.751307296,0,1,2,1
3958,54.40849383,transfer,1404,0.942261174,0,0,6,0
3959,5.194874311,online,1991,0.398256409,0,0,3,0
3960,4.018868853,atm,1105,0.206386742,0,0,2,0
3961,85.31982544,pos,4801,0.55091264,0,0,2,0
3962,49.90537004,pos,549,0.11074312,0,0,3,0
3963,2.907092168,transfer,3449,0.288851123,1,1,4,0
3964,87.52744978,online,1862,0.207888055,0,0,2,0
3965,1.136689566,transfer,4250,0.396563717,0,0,5,0
3966,154.8210922,online,571,0.111216575,1,0,1,0
3967,36.59071769,pos,1785,0.031841745,0,0,3,0
3968,4.109078378,online,2288,0.656794005,0,1,2,0
3969,88.75872006,pos,2422,0.610248978,1,0,3,0
3970,50.69737425,online,3973,0.708358936,0,0,2,0
3971,364.2011645,atm,805,0.66038644,0,0,6,0
3972,78.56982278,online,799,0.114294681,0,0,2,0
3973,32.19135834,atm,3276,0.291078881,0,0,3,0
3974,123.5941276,online,611,0.12952661,0,0,4,0
3975,31.67566754,online,1807,0.842972402,0,0,3,0
3976,234.594459,transfer,4239,0.746903655,1,0,5,0
3977,46.9558881,transfer,3261,0.201527003,1,0,3,0
3978,79.82156561,pos,4368,0.34130924,1,0,5,0
3979,5.189674361,transfer,3372,0.966614992,0,0,3,0
3980,55.53371209,online,2474,0.594159358,1,0,2,0
3981,178.5957571,transfer,2094,0.801155597,0,0,1,0
3982,163.8088475,online,2143,0.264591035,0,0,1,0
3983,25.40133571,atm,4002,0.21005292,0,0,0,0
3984,25.62855695,online,3081,0.783916929,0,1,3,1
3985,169.9938892,pos,4555,0.685872455,0,0,2,0
3986,266.4968013,atm,1433,0.680977929,0,0,2,0
3987,10.02192229,pos,2518,0.552634582,0,0,1,0
3988,59.79436236,pos,2858,0.563578343,0,0,4,0
3989,41.16657106,pos,506,0.735697505,0,0,4,0
3990,204.5530712,transfer,1097,0.270002481,1,0,6,0
3991,8.722039667,pos,4180,0.352768466,0,0,1,0
3992,23.71485939,atm,4155,0.871636771,0,0,3,0
3993,139.6216776,online,1045,0.308865201,0,0,0,0
3994,5.265616898,pos,2205,0.546309571,0,0,1,0
3995,67.83282862,atm,3903,0.702639464,1,0,8,0
3996,58.35881534,pos,1353,0.999924827,0,0,3,0
3997,40.70681608,online,1597,0.435291331,0,0,2,0
3998,50.18201539,atm,576,0.428092877,0,0,2,0
3999,75.48961815,atm,680,0.842588379,1,0,2,0
4000,17.59825211,online,4299,0.805503111,0,0,3,0
4001,84.86224533,atm,3713,0.731075882,0,0,4,0
4002,163.6975255,online,3829,0.463229637,0,0,1,0
4003,142.7787121,atm,1130,0.32393912,0,0,5,0
4004,16.71176104,atm,3905,0.608730483,1,0,5,0
4005,16.16363423,online,3194,0.876223293,1,0,4,0
4006,31.22130007,online,318,0.883777458,1,0,1,0
4007,44.79677741,atm,3697,0.108498345,1,0,6,0
4008,52.50185036,atm,4502,0.428350284,0,0,1,0
4009,113.8488533,online,2997,0.464721956,0,0,5,0
4010,5.835016952,transfer,3595,0.977615368,0,0,3,0
4011,3.528806854,online,3210,0.677998015,0,0,3,0
4012,49.74333074,atm,2543,0.407246417,0,0,6,0
4013,119.4562858,atm,679,0.026057886,0,1,0,0
4014,21.49712147,atm,1890,0.56538516,1,0,1,0
4015,102.5839119,online,1644,0.096075976,0,1,4,0
4016,30.08728737,atm,835,0.834449957,1,0,5,0
4017,217.2312456,transfer,2242,0.752518661,0,0,10,0
4018,226.038751,pos,2356,0.46050916,0,0,3,0
4019,35.28070116,transfer,1669,0.42921078,0,0,4,0
4020,26.13566524,online,2554,0.897338966,0,0,6,0
4021,52.98453102,atm,281,0.28845835,0,0,2,0
4022,27.51365446,online,2763,0.249019962,0,0,3,0
4023,111.591261,pos,4704,0.939197433,0,1,7,1
4024,174.9071799,online,4579,0.809245837,0,1,3,1
4025,111.8076894,atm,1247,0.820625593,0,0,5,0
4026,173.9264447,pos,1773,0.195193814,0,0,4,0
4027,50.58250843,pos,2165,0.143295991,0,0,5,0
4028,16.99784126,atm,192,0.02602955,0,0,3,0
4029,133.9223569,atm,2836,0.237041509,0,0,3,0
4030,44.70287919,atm,2666,0.774190492,0,0,6,0
4031,111.2521044,online,2564,0.240038419,0,0,1,0
4032,31.55932464,transfer,307,0.729103284,0,0,3,0
4033,8.47190625,online,532,0.251908265,0,0,1,0
4034,490.3818231,online,4218,0.395292498,0,1,2,0
4035,16.98415664,transfer,2697,0.98316229,0,0,4,0
4036,445.8561645,atm,4688,0.244811731,0,0,2,0
4037,378.4506717,atm,59,0.376370627,0,0,3,0
4038,157.8996509,transfer,1574,0.30108718,0,0,2,0
4039,107.711393,transfer,1141,0.109624986,0,0,2,0
4040,86.22928425,online,1811,0.489894142,0,0,4,0
4041,201.0673568,pos,3199,0.378690663,0,0,1,0
4042,34.17012142,transfer,3477,0.694887086,1,1,2,0
4043,63.05127445,online,4495,0.817594547,0,0,2,0
4044,96.59799697,pos,2563,0.544249714,1,0,2,0
4045,52.96525362,atm,2853,0.032196422,0,0,1,0
4046,55.77188829,atm,942,0.618922356,0,0,2,0
4047,40.09025338,online,4624,0.05539073,0,0,5,0
4048,83.06448667,online,1775,0.616356324,0,0,4,0
4049,190.0957526,transfer,1422,0.685029949,0,0,4,0
4050,22.50558511,atm,436,0.197767628,0,0,3,0
4051,272.4683349,online,840,0.819346149,0,0,3,0
4052,116.8244251,atm,4002,0.911085132,0,0,0,0
4053,173.3150313,atm,4456,0.813086964,0,0,2,0
4054,81.23602967,transfer,4960,0.30510919,0,0,1,0
4055,151.193333,pos,2682,0.586643012,0,0,1,0
4056,1.63330585,transfer,1651,0.914815149,0,0,5,0
4057,170.5841026,online,1246,0.320664726,0,1,3,0
4058,4.096664986,transfer,2262,0.820027822,0,0,1,0
4059,220.6487735,transfer,916,0.009475131,0,0,4,0
4060,482.3667951,atm,2640,0.003646703,0,0,5,0
4061,34.82356015,transfer,3890,0.75971166,0,0,2,0
4062,23.61256506,online,4482,0.761447582,0,0,1,0
4063,144.9717191,pos,1327,0.788977188,0,0,4,0
4064,29.17253567,transfer,3359,0.930026838,0,0,5,0
4065,200.6655003,transfer,1586,0.117906312,0,0,5,0
4066,10.85239498,pos,3369,0.231984985,0,0,2,0
4067,13.46236419,online,389,0.90372492,0,0,5,0
4068,387.0475919,online,2792,0.177236198,0,0,4,0
4069,112.0363843,transfer,3333,0.682229268,1,0,4,0
4070,187.6580534,atm,704,0.530463,0,1,3,0
4071,39.20495663,transfer,2821,0.083193677,1,0,0,0
4072,112.8505933,pos,4960,0.285263662,0,0,5,0
4073,90.19979306,pos,1060,0.520372216,0,0,2,0
4074,92.41972061,pos,4175,0.852350117,0,0,5,0
4075,114.7379701,transfer,1299,0.70753849,0,0,5,0
4076,85.65115806,transfer,1302,0.621883161,1,0,2,0
4077,56.04753035,online,674,0.49603289,0,0,5,0
4078,32.28571166,atm,2360,0.298683984,1,0,5,0
4079,146.3526789,transfer,4300,0.119244911,0,0,2,0
4080,25.65354441,online,4113,0.409076035,0,0,6,0
4081,117.8806503,transfer,4572,0.028518494,1,0,2,0
4082,26.57024996,online,3583,0.211055889,0,0,3,0
4083,98.17100941,online,1017,0.432483376,1,0,3,0
4084,137.4675194,atm,210,0.418605186,0,0,6,0
4085,24.68138568,transfer,499,0.044295431,0,0,6,0
4086,6.18150873,online,429,0.589060154,0,0,2,0
4087,14.0381939,pos,3640,0.549684256,1,0,1,0
4088,93.13966724,pos,3152,0.078104304,0,0,4,0
4089,189.3436153,pos,2106,0.943163052,0,0,3,0
4090,4.604060996,atm,1554,0.099382779,0,0,2,0
4091,132.4827775,online,3207,0.854834151,0,0,4,0
4092,41.75153909,atm,2570,0.000309732,0,0,1,0
4093,65.11004066,transfer,2629,0.882281095,0,0,3,0
4094,264.3099185,transfer,1877,0.019719732,0,0,2,0
4095,40.34244488,online,4995,0.757812032,0,0,2,0
4096,62.61185135,pos,1068,0.361690811,0,0,5,0
4097,1.377688168,online,1507,0.7382168,0,0,2,0
4098,8.512085969,online,3014,0.401745205,0,0,1,0
4099,29.92036465,online,1668,0.070907922,0,0,3,0
4100,2.824747046,atm,4589,0.767506695,1,0,0,0
4101,99.79762963,transfer,4701,0.071252685,0,1,3,0
4102,55.5820125,online,4067,0.922120436,0,0,3,0
4103,79.43943957,online,948,0.050974036,1,0,1,0
4104,19.19443306,online,4390,0.479325278,0,0,1,0
4105,35.08803784,atm,1172,0.723034431,0,0,3,0
4106,109.0121859,atm,172,0.393246465,1,0,6,0
4107,336.1094086,atm,4627,0.217233475,0,0,3,0
4108,5.17320997,online,1144,0.759090961,1,0,4,0
4109,221.0774857,pos,1860,0.784294705,0,0,4,0
4110,86.01022914,pos,2189,0.922694984,0,0,2,0
4111,82.99285727,pos,2494,0.37616511,0,0,2,0
4112,69.37044062,transfer,3578,0.506251734,0,0,2,0
4113,7.191938445,online,189,0.363128443,0,0,1,0
4114,9.417536086,pos,4077,0.257081822,0,0,3,0
4115,91.85733492,pos,158,0.751032962,0,0,2,0
4116,41.69688807,pos,2718,0.339651845,0,0,3,0
4117,249.2149616,online,1971,0.428149442,0,0,1,0
4118,52.18706248,pos,246,0.403673658,1,0,3,0
4119,15.46458376,pos,2904,0.712661226,0,0,5,0
4120,125.4280036,online,2796,0.917795626,0,0,2,0
4121,34.7224627,transfer,3825,0.666756061,1,0,1,0
4122,74.54310862,atm,2378,0.471582596,0,0,1,0
4123,119.6774724,pos,850,0.779205115,1,0,6,0
4124,230.5229699,atm,1811,0.640971324,0,0,7,0
4125,157.1136828,transfer,3987,0.060610357,0,0,0,0
4126,112.8126792,transfer,2127,0.095663586,0,1,0,0
4127,113.8288635,pos,4265,0.037916944,0,0,1,0
4128,291.7376724,online,3031,0.456816326,1,0,1,0
4129,35.07270925,transfer,2308,0.825853434,0,0,3,0
4130,0.111271303,atm,3077,0.313083169,0,1,4,0
4131,31.73918143,atm,2345,0.384160183,0,0,3,0
4132,24.57616473,atm,620,0.909477108,0,0,3,0
4133,108.422011,atm,2903,0.836903445,0,0,2,0
4134,100.4334277,transfer,2408,0.665048112,0,0,5,0
4135,90.0076355,pos,4453,0.266803782,1,0,3,0
4136,1.637681417,pos,3005,0.117041483,0,0,5,0
4137,130.4817806,atm,3915,0.016058823,0,0,2,0
4138,39.0867788,pos,2487,0.107010673,0,0,2,0
4139,109.3791892,atm,3403,0.292596444,0,0,1,0
4140,81.32343328,atm,3597,0.551790064,0,0,4,0
4141,41.9661794,online,1678,0.064000083,0,0,4,0
4142,14.45360274,transfer,4040,0.136227778,0,0,2,0
4143,9.917843931,transfer,1305,0.181080702,0,0,2,0
4144,178.0928337,atm,4094,0.631982093,1,0,5,0
4145,250.5895896,transfer,1964,0.615789799,0,1,3,0
4146,104.9216727,pos,3308,0.550765726,0,0,2,0
4147,10.91834971,atm,1362,0.250501425,0,0,4,0
4148,51.42100393,online,4295,0.371119691,0,0,4,0
4149,130.5412129,pos,1788,0.096689716,0,0,0,0
4150,151.33139,online,1074,0.226460604,0,0,7,0
4151,12.58111248,online,1166,0.897705226,0,0,5,0
4152,0.003071932,transfer,3600,0.979691746,0,0,2,0
4153,124.5270766,transfer,2718,0.647659586,1,0,2,0
4154,44.09827207,atm,3154,0.916823292,0,0,3,0
4155,29.36751037,transfer,4127,0.6427419,0,0,5,0
4156,1.298136428,online,3056,0.033196486,0,0,2,0
4157,77.71798857,online,660,0.996762585,1,0,2,0
4158,190.4821132,pos,4643,0.098952302,1,0,2,0
4159,316.135357,online,2583,0.682641801,0,0,4,0
4160,83.41232461,atm,1130,0.252836203,0,0,7,0
4161,72.24963399,atm,2275,0.391981113,0,1,3,0
4162,8.889283909,transfer,4467,0.645934185,0,0,4,0
4163,79.60059428,transfer,1469,0.436487349,0,0,6,0
4164,47.80020579,transfer,2103,0.250546059,0,0,2,0
4165,93.42899525,atm,3267,0.334446187,0,0,4,0
4166,49.22105443,online,2472,0.341548117,0,0,0,0
4167,27.48305067,transfer,1152,0.959323905,1,0,2,0
4168,9.97819661,pos,93,0.798613016,0,0,3,0
4169,37.82173888,transfer,2567,0.458548771,0,0,3,0
4170,10.16394854,atm,1282,0.19982092,0,0,6,0
4171,19.46738745,transfer,2901,0.81101611,0,0,3,0
4172,436.9004479,online,2800,0.157182472,0,0,5,0
4173,58.71732555,transfer,3178,0.210462217,0,0,3,0
4174,75.90130174,atm,4512,0.366013392,1,0,3,0
4175,206.8450396,atm,2605,0.880348196,0,0,2,0
4176,541.9107529,pos,3882,0.131786669,0,0,2,0
4177,87.39845178,atm,2414,0.122234193,0,0,2,0
4178,167.3836822,pos,1545,0.493974988,0,0,2,0
4179,39.59223222,online,3531,0.276410541,1,0,6,0
4180,36.49144491,atm,2647,0.568727942,0,0,3,0
4181,51.5342009,transfer,4785,0.451636685,0,0,0,0
4182,111.62894,online,2059,0.434959106,0,0,3,0
4183,114.6306874,transfer,4515,0.11197297,0,0,5,0
4184,37.86860415,transfer,1146,0.14104969,1,1,4,0
4185,14.29584586,transfer,911,0.821078577,0,0,3,0
4186,100.0749705,online,3307,0.885882738,0,0,0,0
4187,13.73396201,online,1567,0.234683533,0,0,3,0
4188,86.39177276,atm,2396,0.113460502,0,0,4,0
4189,118.2283488,transfer,3006,0.053416672,0,0,4,0
4190,120.6013206,pos,4508,0.608297614,0,0,4,0
4191,140.0280151,atm,4249,0.715353213,0,0,5,0
4192,206.2461888,online,92,0.372809989,0,0,3,0
4193,69.30651679,pos,3993,0.679675867,0,0,4,0
4194,131.025667,online,331,0.712958816,0,0,2,0
4195,96.54093803,pos,955,0.935342281,0,0,3,0
4196,20.6581389,atm,3781,0.064873638,0,0,1,0
4197,2.602538633,pos,2602,0.192291723,0,0,3,0
4198,33.48315233,atm,2978,0.068525988,1,0,1,0
4199,58.5250555,online,4290,0.867993933,0,0,3,0
4200,95.99969454,pos,530,0.79258716,1,0,3,0
4201,189.6848892,transfer,2893,0.574642071,0,0,1,0
4202,21.84616743,transfer,1267,0.08366341,0,0,1,0
4203,13.41599214,online,1474,0.273312359,0,0,6,0
4204,330.9893785,pos,4735,0.297719848,1,0,5,0
4205,11.43391021,transfer,1598,0.560743196,0,0,2,0
4206,65.10288812,atm,2526,0.258043894,0,0,2,0
4207,88.08360648,pos,4794,0.072959864,1,0,2,0
4208,77.95211336,pos,3762,0.730762302,1,0,3,0
4209,8.99598909,transfer,2743,0.299080212,0,0,4,0
4210,5.871753759,atm,4636,0.452374177,1,1,0,0
4211,11.14718491,atm,4426,0.127666635,0,0,4,0
4212,88.08938681,atm,470,0.802548303,0,0,5,0
4213,78.60190882,pos,3831,0.565531877,0,0,2,0
4214,26.62347749,online,534,0.901585626,0,0,3,0
4215,101.5487344,pos,4563,0.495471563,0,0,2,0
4216,171.517351,pos,4056,0.941425672,0,0,1,0
4217,4.246809845,transfer,3680,0.891868204,0,0,2,0
4218,68.94140445,online,4088,0.576459856,0,0,3,0
4219,116.8960975,atm,762,0.933893438,1,0,3,0
4220,29.07694028,transfer,891,0.323088747,0,1,4,0
4221,36.78383164,pos,2356,0.365642163,1,0,4,0
4222,95.09802741,online,1956,0.045477951,1,0,6,0
4223,228.2148289,atm,2972,0.589200907,1,0,1,0
4224,166.0333498,atm,1673,0.72192397,0,0,5,0
4225,87.4981382,pos,2837,0.77351919,0,0,5,0
4226,131.0154834,atm,4928,0.149816286,0,1,3,0
4227,45.38507447,atm,4940,0.444159072,0,0,6,0
4228,102.4336873,online,3645,0.176863212,0,0,7,0
4229,62.76995561,transfer,2298,0.662127349,0,0,4,0
4230,21.06421905,online,4062,0.157946372,0,0,3,0
4231,120.9783902,transfer,3167,0.904163684,1,0,5,0
4232,81.2977745,transfer,1320,0.230634646,1,0,3,0
4233,44.41356405,transfer,184,0.291402266,0,0,6,0
4234,242.2937315,atm,1284,0.850906322,0,0,1,0
4235,2.115634334,online,2847,0.45846761,0,0,1,0
4236,37.94657661,atm,2234,0.023995946,1,1,2,0
4237,5.856323308,pos,4089,0.494586251,0,0,3,0
4238,145.4690195,online,1433,0.084543335,0,0,4,0
4239,121.1022442,transfer,3141,0.985344719,0,0,3,0
4240,40.24978429,atm,1797,0.58811157,0,1,4,0
4241,112.5971879,atm,4723,0.256532618,1,0,2,0
4242,50.40771563,online,2056,0.56371768,0,0,0,0
4243,141.1627724,online,3337,0.076867103,0,0,2,0
4244,60.54727385,transfer,783,0.799891304,1,0,3,0
4245,53.15041719,transfer,1508,0.925328054,1,0,2,0
4246,272.9221472,pos,4871,0.874444388,1,0,3,0
4247,28.88548931,transfer,3855,0.341757602,0,1,3,0
4248,12.83418417,atm,677,0.32576812,0,0,4,0
4249,87.83764324,pos,1831,0.035087611,0,0,0,0
4250,348.4203375,pos,4091,0.651400359,0,1,3,0
4251,47.45567208,pos,4307,0.534904784,0,0,4,0
4252,6.404452438,online,1361,0.459346371,0,0,3,0
4253,41.44633723,transfer,4586,0.907630953,0,0,4,0
4254,70.50814198,pos,2687,0.167878901,1,0,4,0
4255,17.66453052,online,191,0.009666267,0,0,1,0
4256,107.324347,online,843,0.073316452,1,0,2,0
4257,609.6553549,pos,335,0.223371438,0,0,2,0
4258,60.10046962,pos,1111,0.033285549,0,0,2,0
4259,43.80842084,atm,579,0.502843711,0,0,4,0
